Segment,antecedent,consequent,support,confidence,lift,Industry
1,{22515 | CHILDS GARDEN SPADE PINK},{22514 | CHILDS GARDEN SPADE BLUE},0.0050732807215332,0.923076923076923,139.364975450082,Household goods retailing
1,{22919 | HERB MARKER MINT},{22918 | HERB MARKER PARSLEY},0.0052142051860202,0.902439024390244,164.197623514697,Other retailing
1,{22593 | CHRISTMAS GINGHAM STAR},{22595 | GINGHAM HEART DECORATION},0.0056369785794814,0.8,51.6072727272727,Other retailing
1,{21243 | PINK  SPOTTY PLATE },{21244 | BLUE POLKADOT PLATE },0.0052142051860202,0.672727272727273,90.0692967409949,Household goods retailing
1,{21244 | BLUE POLKADOT PLATE },{21243 | PINK  SPOTTY PLATE },0.0052142051860202,0.69811320754717,90.0692967409948,Household goods retailing
1,{21243 | PINK  SPOTTY PLATE },{20677 | PINK POLKADOT BOWL},0.0059188275084554,0.763636363636364,65.286308871851,Household goods retailing
1,{20677 | PINK POLKADOT BOWL},{21243 | PINK  SPOTTY PLATE },0.0059188275084554,0.506024096385542,65.286308871851,Other retailing
1,{21244 | BLUE POLKADOT PLATE },{21240 | BLUE  SPOTTY CUP},0.0052142051860202,0.69811320754717,67.8604290514345,Household goods retailing
1,{21240 | BLUE  SPOTTY CUP},{21244 | BLUE POLKADOT PLATE },0.0052142051860202,0.506849315068493,67.8604290514345,Household goods retailing
1,{21244 | BLUE POLKADOT PLATE },{20675 | BLUE POLKADOT BOWL},0.0060597519729425,0.811320754716981,69.3630370538759,Household goods retailing
1,{20675 | BLUE POLKADOT BOWL},{21244 | BLUE POLKADOT PLATE },0.0060597519729425,0.518072289156627,69.3630370538759,Other retailing
1,{79323P | PINK CHERRY LIGHTS},{79323W |  WHITE CHERRY LIGHTS},0.0060597519729425,0.704918032786885,65.8170836928387,Other retailing
1,{79323W |  WHITE CHERRY LIGHTS},{79323P | PINK CHERRY LIGHTS},0.0060597519729425,0.565789473684211,65.8170836928387,Other retailing
1,{22433 | WATERING CAN GREEN DINOSAUR},{22431 | WATERING CAN BLUE ELEPHANT},0.0057779030439684,0.683333333333333,59.1333333333333,Other retailing
1,{22431 | WATERING CAN BLUE ELEPHANT},{22433 | WATERING CAN GREEN DINOSAUR},0.0057779030439684,0.5,59.1333333333333,Other retailing
1,{20703 | BLUE PADDED SOFT MOBILE},{20702 | PINK PADDED MOBILE},0.0056369785794814,0.816326530612245,94.9615255938441,Other retailing
1,{20702 | PINK PADDED MOBILE},{20703 | BLUE PADDED SOFT MOBILE},0.0056369785794814,0.655737704918033,94.9615255938441,Other retailing
1,{21987 | PACK OF 6 SKULL PAPER CUPS},{21988 | PACK OF 6 SKULL PAPER PLATES},0.0056369785794814,0.930232558139535,146.687338501292,Other retailing
1,{21988 | PACK OF 6 SKULL PAPER PLATES},{21987 | PACK OF 6 SKULL PAPER CUPS},0.0056369785794814,0.888888888888889,146.687338501292,Other retailing
1,{20674 | GREEN POLKADOT BOWL},{20675 | BLUE POLKADOT BOWL},0.0050732807215332,0.75,64.1204819277108,Other retailing
1,{20675 | BLUE POLKADOT BOWL},{20674 | GREEN POLKADOT BOWL},0.0050732807215332,0.433734939759036,64.1204819277108,Other retailing
1,{20674 | GREEN POLKADOT BOWL},{20676 | RED RETROSPOT BOWL},0.0050732807215332,0.75,53.7575757575758,Other retailing
1,{21242 | RED RETROSPOT PLATE },{21238 | RED SPOTTY CUP},0.0064825253664036,0.686567164179104,54.1320066334992,Household goods retailing
1,{21238 | RED SPOTTY CUP},{21242 | RED RETROSPOT PLATE },0.0064825253664036,0.511111111111111,54.1320066334992,Household goods retailing
1,{21242 | RED RETROSPOT PLATE },{20676 | RED RETROSPOT BOWL},0.0059188275084554,0.626865671641791,44.9317051108096,Household goods retailing
1,{20676 | RED RETROSPOT BOWL},{21242 | RED RETROSPOT PLATE },0.0059188275084554,0.424242424242424,44.9317051108096,Other retailing
1,{22600 | CHRISTMAS RETROSPOT STAR WOOD},{22602 | CHRISTMAS RETROSPOT HEART WOOD},0.0053551296505073,0.730769230769231,64.0189933523267,Other retailing
1,{22602 | CHRISTMAS RETROSPOT HEART WOOD},{22600 | CHRISTMAS RETROSPOT STAR WOOD},0.0053551296505073,0.469135802469136,64.0189933523267,Other retailing
1,{22809 | SET OF 6 T-LIGHTS SANTA},{22810 | SET OF 6 T-LIGHTS SNOWMEN},0.0057779030439684,0.650793650793651,78.2717245090127,Other retailing
1,{22810 | SET OF 6 T-LIGHTS SNOWMEN},{22809 | SET OF 6 T-LIGHTS SANTA},0.0057779030439684,0.694915254237288,78.2717245090126,Other retailing
1,{15056P | EDWARDIAN PARASOL PINK},{15056N | EDWARDIAN PARASOL NATURAL},0.0057779030439684,0.672131147540984,39.0937919914002,Other retailing
1,{22432 | WATERING CAN PINK BUNNY},{22431 | WATERING CAN BLUE ELEPHANT},0.0059188275084554,0.646153846153846,55.915947467167,Other retailing
1,{22431 | WATERING CAN BLUE ELEPHANT},{22432 | WATERING CAN PINK BUNNY},0.0059188275084554,0.51219512195122,55.915947467167,Other retailing
1,{20679 | EDWARDIAN PARASOL RED},{15056BL | EDWARDIAN PARASOL BLACK},0.0066234498308906,0.61038961038961,41.6473526473526,Other retailing
1,{15056BL | EDWARDIAN PARASOL BLACK},{20679 | EDWARDIAN PARASOL RED},0.0066234498308906,0.451923076923077,41.6473526473526,Other retailing
1,{20679 | EDWARDIAN PARASOL RED},{15056N | EDWARDIAN PARASOL NATURAL},0.0063416009019165,0.584415584415584,33.9919097296146,Other retailing
1,{22021 | BLUE FELT EASTER EGG BASKET},{85206A | CREAM FELT EASTER EGG BASKET},0.0056369785794814,0.714285714285714,72.4081632653061,Other retailing
1,{85206A | CREAM FELT EASTER EGG BASKET},{22021 | BLUE FELT EASTER EGG BASKET},0.0056369785794814,0.571428571428571,72.4081632653061,Other retailing
1,{22525 | CHILDRENS GARDEN GLOVES PINK},{22524 | CHILDRENS GARDEN GLOVES BLUE},0.0070462232243517,0.862068965517241,101.954022988506,Household goods retailing
1,{22524 | CHILDRENS GARDEN GLOVES BLUE},{22525 | CHILDRENS GARDEN GLOVES PINK},0.0070462232243517,0.833333333333333,101.954022988506,Household goods retailing
1,{22525 | CHILDRENS GARDEN GLOVES PINK},{22521 | CHILDS GARDEN TROWEL PINK},0.0059188275084554,0.724137931034483,65.0440855521606,Household goods retailing
1,{22521 | CHILDS GARDEN TROWEL PINK},{22525 | CHILDRENS GARDEN GLOVES PINK},0.0059188275084554,0.531645569620253,65.0440855521606,Household goods retailing
1,{22525 | CHILDRENS GARDEN GLOVES PINK},{22520 | CHILDS GARDEN TROWEL BLUE },0.0056369785794814,0.689655172413793,60.4171988080034,Household goods retailing
1,{22520 | CHILDS GARDEN TROWEL BLUE },{22525 | CHILDRENS GARDEN GLOVES PINK},0.0056369785794814,0.493827160493827,60.4171988080034,Household goods retailing
1,{22525 | CHILDRENS GARDEN GLOVES PINK},{22523 | CHILDS GARDEN FORK PINK},0.0057779030439684,0.706896551724138,64.3094606542882,Household goods retailing
1,{22523 | CHILDS GARDEN FORK PINK},{22525 | CHILDRENS GARDEN GLOVES PINK},0.0057779030439684,0.525641025641026,64.3094606542882,Household goods retailing
1,{20967 | GREY FLORAL FELTCRAFT SHOULDER BAG},{20970 | PINK FLORAL FELTCRAFT SHOULDER BAG},0.0050732807215332,0.580645161290323,39.2405529953917,"Clothing, footwear and personal accessory retailing"
1,{20967 | GREY FLORAL FELTCRAFT SHOULDER BAG},{20969 | RED FLORAL FELTCRAFT SHOULDER BAG},0.0050732807215332,0.580645161290323,42.4768872630529,"Clothing, footwear and personal accessory retailing"
1,{22524 | CHILDRENS GARDEN GLOVES BLUE},{22521 | CHILDS GARDEN TROWEL PINK},0.0060597519729425,0.716666666666667,64.3729957805907,Household goods retailing
1,{22521 | CHILDS GARDEN TROWEL PINK},{22524 | CHILDRENS GARDEN GLOVES BLUE},0.0060597519729425,0.544303797468354,64.3729957805907,Household goods retailing
1,{22524 | CHILDRENS GARDEN GLOVES BLUE},{22520 | CHILDS GARDEN TROWEL BLUE },0.0064825253664036,0.766666666666667,67.1637860082305,Household goods retailing
1,{22520 | CHILDS GARDEN TROWEL BLUE },{22524 | CHILDRENS GARDEN GLOVES BLUE},0.0064825253664036,0.567901234567901,67.1637860082304,Household goods retailing
1,{22524 | CHILDRENS GARDEN GLOVES BLUE},{22522 | CHILDS GARDEN FORK BLUE },0.0056369785794814,0.666666666666667,60.6495726495726,Household goods retailing
1,{22522 | CHILDS GARDEN FORK BLUE },{22524 | CHILDRENS GARDEN GLOVES BLUE},0.0056369785794814,0.512820512820513,60.6495726495726,Household goods retailing
1,{22524 | CHILDRENS GARDEN GLOVES BLUE},{22523 | CHILDS GARDEN FORK PINK},0.0057779030439684,0.683333333333333,62.165811965812,Household goods retailing
1,{22523 | CHILDS GARDEN FORK PINK},{22524 | CHILDRENS GARDEN GLOVES BLUE},0.0057779030439684,0.525641025641026,62.165811965812,Household goods retailing
1,{37448 | CERAMIC CAKE DESIGN SPOTTED MUG},{21232 | STRAWBERRY CERAMIC TRINKET BOX},0.0056369785794814,0.476190476190476,7.76792556102901,Household goods retailing
1,{22950 | 36 DOILIES VINTAGE CHRISTMAS},{22909 | SET OF 20 VINTAGE CHRISTMAS NAPKINS},0.0057779030439684,0.554054054054054,26.0368713083945,Other retailing
1,{22950 | 36 DOILIES VINTAGE CHRISTMAS},{22952 | 60 CAKE CASES VINTAGE CHRISTMAS},0.0071871476888387,0.689189189189189,32.8220569562851,Other retailing
1,{22950 | 36 DOILIES VINTAGE CHRISTMAS},{22910 | PAPER CHAIN KIT VINTAGE CHRISTMAS},0.0050732807215332,0.486486486486487,18.6600438276114,Other retailing
1,{22562 | MONSTERS STENCIL CRAFT},{22563 | HAPPY STENCIL CRAFT},0.0057779030439684,0.732142857142857,72.156746031746,Other retailing
1,{22563 | HAPPY STENCIL CRAFT},{22562 | MONSTERS STENCIL CRAFT},0.0057779030439684,0.569444444444444,72.156746031746,Other retailing
1,{22063 | CERAMIC BOWL WITH STRAWBERRY DESIGN},{21232 | STRAWBERRY CERAMIC TRINKET BOX},0.0054960541149943,0.6,9.78758620689655,Other retailing
1,{21239 | PINK  SPOTTY CUP},{21240 | BLUE  SPOTTY CUP},0.0074689966178128,0.768115942028985,74.6650784196943,Household goods retailing
1,{21240 | BLUE  SPOTTY CUP},{21239 | PINK  SPOTTY CUP},0.0074689966178128,0.726027397260274,74.6650784196943,Household goods retailing
1,{21239 | PINK  SPOTTY CUP},{21238 | RED SPOTTY CUP},0.0054960541149943,0.565217391304348,44.5642512077295,Household goods retailing
1,{21238 | RED SPOTTY CUP},{21239 | PINK  SPOTTY CUP},0.0054960541149943,0.433333333333333,44.5642512077295,Household goods retailing
1,{21239 | PINK  SPOTTY CUP},{20677 | PINK POLKADOT BOWL},0.0056369785794814,0.579710144927536,49.5617251615156,Household goods retailing
1,{20677 | PINK POLKADOT BOWL},{21239 | PINK  SPOTTY CUP},0.0056369785794814,0.481927710843373,49.5617251615156,Other retailing
1,{22071 | SMALL WHITE RETROSPOT MUG IN BOX },{22070 | SMALL RED RETROSPOT MUG IN BOX },0.0056369785794814,0.689655172413793,77.6792556102901,Household goods retailing
1,{22070 | SMALL RED RETROSPOT MUG IN BOX },{22071 | SMALL WHITE RETROSPOT MUG IN BOX },0.0056369785794814,0.634920634920635,77.6792556102901,Household goods retailing
1,{84997A | GREEN 3 PIECE MINI DOTS CUTLERY SET},{84997D | PINK 3 PIECE MINI DOTS CUTLERY SET},0.0074689966178128,0.736111111111111,38.9809286898839,Other retailing
1,{84997A | GREEN 3 PIECE MINI DOTS CUTLERY SET},{84997B | RED 3 PIECE MINI DOTS CUTLERY SET},0.0074689966178128,0.736111111111111,38.6921810699588,Other retailing
1,{84997A | GREEN 3 PIECE MINI DOTS CUTLERY SET},{84997C | BLUE 3 PIECE MINI DOTS CUTLERY SET},0.0071871476888387,0.708333333333333,35.6477541371158,Other retailing
1,{21499 | BLUE POLKADOT WRAP},{21500 | PINK POLKADOT WRAP },0.0066234498308906,0.652777777777778,50.3490338164251,Other retailing
1,{21500 | PINK POLKADOT WRAP },{21499 | BLUE POLKADOT WRAP},0.0066234498308906,0.510869565217391,50.3490338164251,Other retailing
1,{22353 | LUNCH BOX WITH CUTLERY FAIRY CAKES },{21559 | STRAWBERRY LUNCH BOX WITH CUTLERY},0.0053551296505073,0.575757575757576,31.4275058275058,Other retailing
1,{22627 | MINT KITCHEN SCALES},{22624 | IVORY KITCHEN SCALES},0.0062006764374295,0.556962025316456,20.9111245060612,Household goods retailing
1,{84032A | CHARLIE+LOLA PINK HOT WATER BOTTLE},{84032B | CHARLIE + LOLA RED HOT WATER BOTTLE},0.0056369785794814,0.677966101694915,62.4785384107418,Other retailing
1,{84032B | CHARLIE + LOLA RED HOT WATER BOTTLE},{84032A | CHARLIE+LOLA PINK HOT WATER BOTTLE},0.0056369785794814,0.519480519480519,62.4785384107418,Other retailing
1,{47599B | BLUE PARTY BAGS },{47599A | PINK PARTY BAGS},0.0077508455467869,0.82089552238806,69.3461265103056,Other retailing
1,{47599A | PINK PARTY BAGS},{47599B | BLUE PARTY BAGS },0.0077508455467869,0.654761904761905,69.3461265103056,Other retailing
1,{21933 | PINK VINTAGE PAISLEY PICNIC BAG},{21932 | SCANDINAVIAN PAISLEY PICNIC BAG},0.0050732807215332,0.521739130434783,48.7139588100687,"Clothing, footwear and personal accessory retailing"
1,{21932 | SCANDINAVIAN PAISLEY PICNIC BAG},{21933 | PINK VINTAGE PAISLEY PICNIC BAG},0.0050732807215332,0.473684210526316,48.7139588100686,"Clothing, footwear and personal accessory retailing"
1,{22350 | ILLUSTRATED CAT BOWL },{22349 | DOG BOWL CHASING BALL DESIGN},0.0054960541149943,0.684210526315789,68.3825055596738,Other retailing
1,{22349 | DOG BOWL CHASING BALL DESIGN},{22350 | ILLUSTRATED CAT BOWL },0.0054960541149943,0.549295774647887,68.3825055596738,Other retailing
1,{21086 | SET/6 RED SPOTTY PAPER CUPS},{21094 | SET/6 RED SPOTTY PAPER PLATES},0.0093010146561443,0.776470588235294,59.245540796964,Other retailing
1,{21094 | SET/6 RED SPOTTY PAPER PLATES},{21086 | SET/6 RED SPOTTY PAPER CUPS},0.0093010146561443,0.709677419354839,59.245540796964,Other retailing
1,{21086 | SET/6 RED SPOTTY PAPER CUPS},{21080 | SET/20 RED RETROSPOT PAPER NAPKINS },0.0078917700112739,0.658823529411765,16.5194762003741,Other retailing
1,{22072 | RED RETROSPOT TEA CUP AND SAUCER },{21527 | RED RETROSPOT TRADITIONAL TEAPOT },0.0054960541149943,0.453488372093023,19.04114490161,Household goods retailing
1,{22579 | WOODEN TREE CHRISTMAS SCANDINAVIAN},{22578 | WOODEN STAR CHRISTMAS SCANDINAVIAN},0.0059188275084554,0.777777777777778,68.9888888888889,Other retailing
1,{22578 | WOODEN STAR CHRISTMAS SCANDINAVIAN},{22579 | WOODEN TREE CHRISTMAS SCANDINAVIAN},0.0059188275084554,0.525,68.9888888888889,Other retailing
1,{22120 | WELCOME  WOODEN BLOCK LETTERS},{21755 | LOVE BUILDING BLOCK WORD},0.0053551296505073,0.550724637681159,10.0980414185672,Other retailing
1,{22120 | WELCOME  WOODEN BLOCK LETTERS},{21754 | HOME BUILDING BLOCK WORD},0.0063416009019165,0.652173913043478,10.7125603864734,Other retailing
1,{23300 | GARDENERS KNEELING PAD CUP OF TEA },{23301 | GARDENERS KNEELING PAD KEEP CALM },0.0066234498308906,0.712121212121212,58.7582804792107,Household goods retailing
1,{23301 | GARDENERS KNEELING PAD KEEP CALM },{23300 | GARDENERS KNEELING PAD CUP OF TEA },0.0066234498308906,0.546511627906977,58.7582804792107,Other retailing
1,{21669 | BLUE STRIPE CERAMIC DRAWER KNOB},{21671 | RED SPOT CERAMIC DRAWER KNOB},0.0056369785794814,0.526315789473684,51.8713450292398,Other retailing
1,{21671 | RED SPOT CERAMIC DRAWER KNOB},{21669 | BLUE STRIPE CERAMIC DRAWER KNOB},0.0056369785794814,0.555555555555556,51.8713450292398,Other retailing
1,{21669 | BLUE STRIPE CERAMIC DRAWER KNOB},{21670 | BLUE SPOT CERAMIC DRAWER KNOB},0.0059188275084554,0.552631578947368,52.2863157894737,Other retailing
1,{21670 | BLUE SPOT CERAMIC DRAWER KNOB},{21669 | BLUE STRIPE CERAMIC DRAWER KNOB},0.0059188275084554,0.56,52.2863157894737,Other retailing
1,{21669 | BLUE STRIPE CERAMIC DRAWER KNOB},{21668 | RED STRIPE CERAMIC DRAWER KNOB},0.0067643742953776,0.631578947368421,57.4574898785425,Other retailing
1,{21668 | RED STRIPE CERAMIC DRAWER KNOB},{21669 | BLUE STRIPE CERAMIC DRAWER KNOB},0.0067643742953776,0.615384615384615,57.4574898785425,Other retailing
1,{21669 | BLUE STRIPE CERAMIC DRAWER KNOB},{21673 | WHITE SPOT BLUE CERAMIC DRAWER KNOB},0.0052142051860202,0.486842105263158,44.2901484480432,Other retailing
1,{21673 | WHITE SPOT BLUE CERAMIC DRAWER KNOB},{21669 | BLUE STRIPE CERAMIC DRAWER KNOB},0.0052142051860202,0.474358974358974,44.2901484480432,Other retailing
1,{21669 | BLUE STRIPE CERAMIC DRAWER KNOB},{21672 | WHITE SPOT RED CERAMIC DRAWER KNOB},0.0057779030439684,0.539473684210526,44.5128518971848,Other retailing
1,{21672 | WHITE SPOT RED CERAMIC DRAWER KNOB},{21669 | BLUE STRIPE CERAMIC DRAWER KNOB},0.0057779030439684,0.476744186046512,44.5128518971848,Other retailing
1,{22730 | ALARM CLOCK BAKELIKE IVORY},{22727 | ALARM CLOCK BAKELIKE RED },0.0050732807215332,0.590163934426229,33.2365339578454,Household goods retailing
1,{22751 | FELTCRAFT PRINCESS OLIVIA DOLL},{22750 | FELTCRAFT PRINCESS LOLA DOLL},0.0057779030439684,0.577464788732394,39.7833994256803,Other retailing
1,{22751 | FELTCRAFT PRINCESS OLIVIA DOLL},{22749 | FELTCRAFT PRINCESS CHARLOTTE DOLL},0.0067643742953776,0.676056338028169,37.4788732394366,Other retailing
1,{21240 | BLUE  SPOTTY CUP},{21238 | RED SPOTTY CUP},0.0066234498308906,0.643835616438356,50.7628614916286,Household goods retailing
1,{21238 | RED SPOTTY CUP},{21240 | BLUE  SPOTTY CUP},0.0066234498308906,0.522222222222222,50.7628614916286,Household goods retailing
1,{21240 | BLUE  SPOTTY CUP},{20677 | PINK POLKADOT BOWL},0.0050732807215332,0.493150684931507,42.1614127743852,Household goods retailing
1,{20677 | PINK POLKADOT BOWL},{21240 | BLUE  SPOTTY CUP},0.0050732807215332,0.433734939759036,42.1614127743852,Other retailing
1,{21240 | BLUE  SPOTTY CUP},{20675 | BLUE POLKADOT BOWL},0.0062006764374295,0.602739726027397,51.5306156131375,Household goods retailing
1,{20675 | BLUE POLKADOT BOWL},{21240 | BLUE  SPOTTY CUP},0.0062006764374295,0.530120481927711,51.5306156131375,Other retailing
1,{22747 | POPPY'S PLAYHOUSE BATHROOM},{22746 | POPPY'S PLAYHOUSE LIVINGROOM },0.0069052987598647,0.907407407407407,89.4300411522634,Household goods retailing
1,{22746 | POPPY'S PLAYHOUSE LIVINGROOM },{22747 | POPPY'S PLAYHOUSE BATHROOM},0.0069052987598647,0.680555555555556,89.4300411522634,Other retailing
1,{22747 | POPPY'S PLAYHOUSE BATHROOM},{22745 | POPPY'S PLAYHOUSE BEDROOM },0.0064825253664036,0.851851851851852,66.4257224257224,Household goods retailing
1,{22745 | POPPY'S PLAYHOUSE BEDROOM },{22747 | POPPY'S PLAYHOUSE BATHROOM},0.0064825253664036,0.505494505494505,66.4257224257224,Other retailing
1,{22747 | POPPY'S PLAYHOUSE BATHROOM},{22748 | POPPY'S PLAYHOUSE KITCHEN},0.0071871476888387,0.944444444444444,65.0658036677454,Household goods retailing
1,{22748 | POPPY'S PLAYHOUSE KITCHEN},{22747 | POPPY'S PLAYHOUSE BATHROOM},0.0071871476888387,0.495145631067961,65.0658036677454,Household goods retailing
1,{22729 | ALARM CLOCK BAKELIKE ORANGE},{22726 | ALARM CLOCK BAKELIKE GREEN},0.0050732807215332,0.571428571428571,40.5485714285714,Household goods retailing
1,{22729 | ALARM CLOCK BAKELIKE ORANGE},{22727 | ALARM CLOCK BAKELIKE RED },0.0053551296505073,0.603174603174603,33.9692617787856,Household goods retailing
1,"{21507 | ELEPHANT, BIRTHDAY CARD, }",{21509 | COWBOYS AND INDIANS BIRTHDAY CARD },0.0050732807215332,0.580645161290323,58.0318037255793,Other retailing
1,{21509 | COWBOYS AND INDIANS BIRTHDAY CARD },"{21507 | ELEPHANT, BIRTHDAY CARD, }",0.0050732807215332,0.507042253521127,58.0318037255793,Other retailing
1,{22365 | DOORMAT RESPECTABLE HOUSE},{48138 | DOORMAT UNION FLAG},0.0052142051860202,0.480519480519481,11.6374274189974,Other retailing
1,{48173C | DOORMAT BLACK FLOCK },{48194 | DOORMAT HEARTS},0.0056369785794814,0.449438202247191,11.72504957039,Other retailing
1,{48173C | DOORMAT BLACK FLOCK },{20685 | DOORMAT RED RETROSPOT},0.0070462232243517,0.561797752808989,14.1868927186213,Other retailing
1,{22059 | CERAMIC STRAWBERRY DESIGN MUG},{21232 | STRAWBERRY CERAMIC TRINKET BOX},0.0060597519729425,0.544303797468354,8.87903390077113,Household goods retailing
1,{21558 | SKULL LUNCH BOX WITH CUTLERY },{21559 | STRAWBERRY LUNCH BOX WITH CUTLERY},0.0050732807215332,0.590163934426229,32.2138713745271,Other retailing
1,{21671 | RED SPOT CERAMIC DRAWER KNOB},{21670 | BLUE SPOT CERAMIC DRAWER KNOB},0.0062006764374295,0.611111111111111,57.8192592592593,Other retailing
1,{21670 | BLUE SPOT CERAMIC DRAWER KNOB},{21671 | RED SPOT CERAMIC DRAWER KNOB},0.0062006764374295,0.586666666666667,57.8192592592593,Other retailing
1,{21671 | RED SPOT CERAMIC DRAWER KNOB},{21668 | RED STRIPE CERAMIC DRAWER KNOB},0.0070462232243517,0.694444444444444,63.1766381766382,Other retailing
1,{21668 | RED STRIPE CERAMIC DRAWER KNOB},{21671 | RED SPOT CERAMIC DRAWER KNOB},0.0070462232243517,0.641025641025641,63.1766381766382,Other retailing
1,{21671 | RED SPOT CERAMIC DRAWER KNOB},{21673 | WHITE SPOT BLUE CERAMIC DRAWER KNOB},0.0053551296505073,0.527777777777778,48.014245014245,Other retailing
1,{21673 | WHITE SPOT BLUE CERAMIC DRAWER KNOB},{21671 | RED SPOT CERAMIC DRAWER KNOB},0.0053551296505073,0.487179487179487,48.014245014245,Other retailing
1,{21671 | RED SPOT CERAMIC DRAWER KNOB},{21672 | WHITE SPOT RED CERAMIC DRAWER KNOB},0.0064825253664036,0.638888888888889,52.7157622739018,Other retailing
1,{21672 | WHITE SPOT RED CERAMIC DRAWER KNOB},{21671 | RED SPOT CERAMIC DRAWER KNOB},0.0064825253664036,0.534883720930233,52.7157622739018,Other retailing
1,{22530 | MAGIC DRAWING SLATE DOLLY GIRL },{22534 | MAGIC DRAWING SLATE SPACEBOY },0.0052142051860202,0.660714285714286,65.1170634920635,Other retailing
1,{22534 | MAGIC DRAWING SLATE SPACEBOY },{22530 | MAGIC DRAWING SLATE DOLLY GIRL },0.0052142051860202,0.513888888888889,65.1170634920635,Other retailing
1,{21363 | HOME SMALL WOOD LETTERS},{85123A | WHITE HANGING HEART T-LIGHT HOLDER},0.0050732807215332,0.413793103448276,2.59159387649512,Household goods retailing
1,{22582 | PACK OF 6 SWEETIE GIFT BOXES},{22584 | PACK OF 6 PANNETONE GIFT BOXES},0.0054960541149943,0.639344262295082,37.4941064896356,Other retailing
1,{22272 | FELTCRAFT DOLL MARIA},{22274 | FELTCRAFT DOLL EMILY},0.0054960541149943,0.527027027027027,35.2809790922998,Other retailing
1,{22272 | FELTCRAFT DOLL MARIA},{22273 | FELTCRAFT DOLL MOLLY},0.0052142051860202,0.5,24.9859154929577,Other retailing
1,{22272 | FELTCRAFT DOLL MARIA},{22271 | FELTCRAFT DOLL ROSIE},0.0059188275084554,0.567567567567568,29.3975143026238,Other retailing
1,{22192 | BLUE DINER WALL CLOCK},{22191 | IVORY DINER WALL CLOCK},0.0066234498308906,0.671428571428571,48.1258297258297,Household goods retailing
1,{22191 | IVORY DINER WALL CLOCK},{22192 | BLUE DINER WALL CLOCK},0.0066234498308906,0.474747474747475,48.1258297258297,Household goods retailing
1,{22380 | TOY TIDY SPACEBOY  },{22381 | TOY TIDY PINK RETROSPOT  },0.008314543404735,0.686046511627907,35.0229211979254,Other retailing
1,{22381 | TOY TIDY PINK RETROSPOT  },{22380 | TOY TIDY SPACEBOY  },0.008314543404735,0.424460431654676,35.0229211979254,Other retailing
1,{22380 | TOY TIDY SPACEBOY  },{22379 | RECYCLING BAG RETROSPOT },0.0057779030439684,0.476744186046512,21.2765832967676,Other retailing
1,{21670 | BLUE SPOT CERAMIC DRAWER KNOB},{21668 | RED STRIPE CERAMIC DRAWER KNOB},0.0063416009019165,0.6,54.5846153846154,Other retailing
1,{21668 | RED STRIPE CERAMIC DRAWER KNOB},{21670 | BLUE SPOT CERAMIC DRAWER KNOB},0.0063416009019165,0.576923076923077,54.5846153846154,Other retailing
